ID,Price
0,23174.219
1,37477.84
2,24312.283
3,8639.542
4,30119.896
5,15269.528
6,21889.846
7,27624.145
8,45117.88
9,13751.412
10,18218.102
11,15834.466
12,37392.176
13,18750.406
14,41723.383
15,6842.2075
16,24348.453
17,31713.89
18,14641.6875
19,21965.191
20,11064.316
21,21221.207
22,16961.922
23,16803.867
24,32682.482
25,15993.119
26,25808.447
27,31209.98
28,22607.455
29,24893.06
30,18623.48
31,37847.82
32,14501.656
33,23874.922
34,20262.516
35,18144.59
36,22562.361
37,43050.96
38,44983.355
39,42230.023
40,14851.903
41,14548.979
42,26427.137
43,31718.041
44,49182.824
45,14158.057
46,22007.678
47,20026.566
48,16305.756
49,15750.648
50,14137.937
51,18748.266
52,14840.428
53,13717.268
54,27151.072
55,15844.92
56,7812.145
57,13778.369
58,18546.854
59,19647.225
60,6292.0376
61,16410.727
62,20308.27
63,18711.754
64,6096.519
65,17896.395
66,17445.852
67,9214.673
68,18076.863
69,14282.614
70,16031.807
71,33145.77
72,28505.414
73,50109.246
74,13880.232
75,7677.7256
76,7388.651
77,10676.704
78,8824.379
79,15395.493
80,33035.855
81,10088.573
82,20173.879
83,15440.165
84,13998.769
85,13453.486
86,33382.46
87,11572.246
88,8112.2866
89,34417.76
90,33501.457
91,29214.06
92,10146.119
93,27046.709
94,19745.176
95,20127.6
96,12372.6
97,9313.215
98,29344.541
99,20246.945
100,21792.744
101,5600.8945
102,32006.814
103,19851.207
104,20843.441
105,34118.64
106,24180.34
107,32565.434
108,52927.656
109,20896.545
110,13273.241
111,6438.4854
112,19664.36
113,8711.229
114,14438.689
115,8880.691
116,17446.424
117,7207.198
118,5214.9204
119,19936.19
120,8794.493
121,34351.176
122,11828.102
123,15367.054
124,8453.071
125,16376.657
126,27889.025
127,13039.883
128,26843.637
129,18208.64
130,20095.361
131,22099.201
132,34421.457
133,14460.607
134,14171.698
135,34988.074
136,15434.095
137,32123.934
138,11725.993
139,32288.266
140,16964.062
141,56131.105
142,36524.016
143,45666.004
144,10636.492
145,31569.342
146,27144.018
147,14965.493
148,32601.48
149,24164.102
150,19724.43
151,20424.04
152,17048.678
153,9399.66
154,17052.004
155,30874.36
156,32067.582
157,46840.254
158,9813.293
159,21044.664
160,14406.99
161,16157.951
