ID,Price
0,22618.475
1,36614.77
2,23969.41
3,8735.698
4,29986.775
5,14739.254
6,21259.86
7,28332.625
8,43647.33
9,13931.069
10,18429.049
11,15366.032
12,37464.52
13,19408.068
14,41617.453
15,6587.074
16,26261.15
17,31035.96
18,14881.96
19,23904.523
20,10504.235
21,21800.342
22,16641.197
23,16695.492
24,30968.6
25,16877.596
26,24826.115
27,30873.756
28,22611.566
29,24838.883
30,18359.264
31,37442.016
32,13204.465
33,23007.629
34,20073.21
35,18491.018
36,22605.842
37,42825.367
38,44754.97
39,40800.945
40,15192.663
41,13291.881
42,25877.777
43,38712.938
44,48201.164
45,14790.745
46,22786.252
47,19969.205
48,17118.18
49,15864.628
50,13567.854
51,18289.432
52,15932.277
53,13242.116
54,25604.598
55,13604.896
56,8008.1553
57,18038.416
58,15583.683
59,20046.56
60,7357.266
61,16364.843
62,20858.709
63,18609.389
64,6345.601
65,17210.877
66,17327.855
67,9752.543
68,18022.418
69,14081.901
70,16836.223
71,31316.34
72,28083.113
73,50847.52
74,13763.586
75,6851.3765
76,6358.015
77,10675.992
78,9936.064
79,15026.116
80,32007.295
81,11387.289
82,18362.516
83,14915.247
84,14108.235
85,13447.065
86,33783.863
87,11411.064
88,8648.837
89,37671.74
90,32834.824
91,28265.334
92,10468.603
93,29353.234
94,19940.902
95,20439.186
96,11797.5625
97,10505.209
98,26847.31
99,23684.812
100,21485.633
101,5555.9077
102,32328.365
103,20543.291
104,22089.225
105,32271.135
106,23864.574
107,32008.457
108,51693.32
109,20307.58
110,13509.135
111,7404.878
112,19613.062
113,8734.755
114,14568.869
115,9230.733
116,16676.635
117,9013.6875
118,6512.824
119,19589.316
120,8545.902
121,34620.54
122,12233.478
123,15671.289
124,8275.22
125,16560.984
126,27289.799
127,14170.075
128,26769.193
129,16042.868
130,20286.164
131,21880.01
132,30321.545
133,12376.118
134,13038.523
135,34385.562
136,15662.376
137,30517.79
138,12434.715
139,32479.982
140,16005.9795
141,56395.97
142,32729.238
143,45655.47
144,10982.675
145,31230.684
146,27075.28
147,13188.742
148,30545.986
149,24799.986
150,16412.77
151,20468.725
152,16037.739
153,9201.989
154,17324.695
155,30213.422
156,30900.676
157,43830.824
158,10164.271
159,21771.414
160,13939.566
161,15810.531
162,14053.45
163,9048.949
164,17373.084
165,22566.775
166,13459.54
167,18910.195
168,27266.838
169,15074.592
170,32828.402
171,20849.133
172,12380.92
173,30915.7
174,7776.6567
175,19786.902
176,21976.785
177,21148.607
178,11769.068
179,33406.45
180,5865.432
181,16131.267
182,15849.593
183,15040.708
184,16633.406
185,17585.605
186,17053.523
187,18433.297
188,11260.833
189,18073.857
190,33867.875
191,11191.362
192,11377.116
193,14080.107
194,24791.791
195,10692.143
196,16995.014
197,13332.265
198,11915.351
199,19788.027
200,10724.835
201,20316.57
202,16580.482
203,26462.924
204,26682.682
205,14953.394
206,21202.742
207,15439.2705
208,13516.291
209,13489.051
210,14111.14
211,20536.9
212,39844.723
213,37426.195
214,14459.871
215,17750.127
216,10197.532
217,23840.562
218,16601.23
219,42911.316
220,25625.434
221,20055.842
222,13073.618
223,19289.342
224,9391.916
225,11583.774
226,23657.89
227,11186.825
228,46105.254
229,29900.521
230,7668.948
231,13913.004
232,16658.602
233,17983.816
234,25707.244
235,21655.37
236,16457.652
237,22187.363
238,31206.527
239,23289.121
240,20071.812
241,25878.559
242,32588.639
243,12318.18
244,15912.859
245,12207.705
246,19294.28
247,27110.918
248,12844.443
249,30012.63
250,20921.293
251,9935.518
252,8040.143
253,15434.948
254,16417.354
255,14783.078
256,17012.43
257,12832.201
258,61676.703
259,20755.23
260,20554.951
261,44901.8
262,46548.035
263,8218.029
264,17734.244
265,12232.234
266,20299.287
267,15897.755
268,27382.053
269,13437.972
270,34005.293
271,25006.543
272,15547.493
273,23987.996
274,21636.242
275,20165.088
276,20140.578
277,16055.065
278,19279.121
279,43687.266
280,12689.817
281,42953.95
282,18036.861
283,55418.855
284,9177.052
285,19062.65
286,22189.203
287,34027.02
288,43932.785
289,15368.322
290,34118.6
291,12402.106
292,23866.967
293,36789.64
294,24856.855
295,28631.922
296,27122.268
297,13139.16
298,26805.412
299,13443.022
300,15348.849
301,18722.95
302,7036.299
303,13344.665
304,15893.472
305,28812.63
