ID,Price
0,21363.506
1,37351.152
2,24557.213
3,7515.387
4,30423.87
5,15847.017
6,21108.357
7,26939.729
8,44135.29
9,14632.792
10,18626.506
11,16439.336
12,36507.63
13,20101.66
14,39979.4
15,6664.3394
16,25614.266
17,31691.707
18,14993.584
19,23135.908
20,11232.028
21,22205.016
22,17648.383
23,16997.271
24,30954.172
25,16184.985
26,25287.203
27,31283.229
28,23048.086
29,23921.457
30,18306.084
31,36989.438
32,14078.68
33,23678.38
34,19959.295
35,17725.87
36,22428.63
37,41831.55
38,45326.336
39,39636.08
40,16110.803
41,13686.215
42,25232.787
43,38240.246
44,52450.605
45,16064.161
46,22252.2
47,19820.855
48,17522.246
49,16006.153
50,13110.595
51,18600.178
52,17300.262
53,13259.451
54,26284.86
55,15117.332
56,7232.264
57,15523.329
58,18799.377
59,19865.912
60,6592.9253
61,16796.53
62,21162.309
63,15173.336
64,6393.293
65,17252.79
66,17367.16
67,9470.758
68,17889.105
69,14273.234
70,17274.152
71,32620.098
72,28188.938
73,50761.96
74,13431.637
75,6830.4424
76,6418.8774
77,11047.725
78,10375.222
79,14246.401
80,30449.027
81,11016.2705
82,18814.918
83,14629.638
84,13167.12
85,13268.881
86,33529.047
87,12796.928
88,9084.995
89,35000.996
90,33232.684
91,30019.383
92,10735.316
93,28697.857
94,19126.426
95,20247.55
96,12641.832
97,9827.412
98,28275.654
99,23955.209
100,20893.35
101,6518.848
102,32148.283
103,19228.527
104,18532.293
105,32851.113
106,22800.916
107,31198.059
108,51749.355
109,20975.76
110,12643.246
111,7414.86
112,19873.887
113,8589.752
114,15092.3545
115,8801.646
116,16760.12
117,10071.441
118,5997.9443
119,17542.225
120,8648.405
121,32443.602
122,12157.308
123,16749.39
124,8423.572
125,16126.119
126,27382.9
127,14514.241
128,27973.816
129,17134.7
130,20235.107
131,23666.197
132,30241.17
133,12760.215
134,13183.206
135,34970.25
136,14911.39
137,31370.033
138,14116.498
139,32863.207
140,15907.848
141,56004.473
142,34426.3
143,46054.094
144,11520.049
145,27865.896
146,26406.785
147,13061.393
148,31689.7
149,24799.902
150,19973.658
151,19434.312
152,17647.86
153,8869.468
154,17474.654
155,31511.664
156,32895.863
157,43624.34
158,9366.092
159,20540.781
160,14754.964
161,15455.5
162,15578.436
163,9071.636
164,16924.205
165,16316.285
166,13795.563
167,18320.523
168,27221.66
169,13548.141
170,32556.38
171,22281.262
172,13960.964
173,30235.682
