ID,Price
0,23526.441
1,36159.67
2,22524.07
3,9387.465
4,30144.168
5,15189.553
6,19645.3
7,27281.143
8,44089.734
9,14137.129
10,17996.938
11,15638.612
12,34661.125
13,19163.484
14,40085.14
15,5487.016
16,24689.152
17,32233.848
18,14819.433
19,23175.615
20,10940.692
21,21782.63
22,16695.604
23,17153.605
24,31958.021
25,16533.025
26,24988.336
27,30977.596
28,22602.693
29,22407.283
30,18261.887
31,38281.367
32,12580.154
33,24059.121
34,19661.059
35,19433.932
36,22766.88
37,41537.49
38,45556.18
39,40978.934
40,15015.77
41,14046.514
42,26539.516
43,38151.992
44,49006.33
45,14532.519
46,21524.797
47,21336.1
48,17098.068
49,15284.993
50,13266.6
51,18190.965
52,15552.439
53,12860.989
54,27305.863
55,17202.975
56,7943.3975
57,14234.99
58,18324.797
59,19748.762
60,6604.7627
61,17165.846
62,21109.346
63,18831.77
64,5698.825
65,17782.318
66,17126.791
67,9779.51
68,17857.447
69,14154.301
70,16491.629
71,32333.506
72,27624.092
73,54697.508
74,13861.291
75,7058.7896
76,7530.829
77,11367.334
78,9573.413
79,13936.069
80,33519.81
81,11722.513
82,19155.67
83,14533.499
84,13659.53
85,13240.348
86,35260.91
87,13028.284
88,8116.896
89,37535.266
90,32030.535
91,28568.117
92,10895.152
93,28857.64
94,20946.41
95,21711.412
96,11490.776
97,9561.408
98,29144.309
99,25335.104
100,21723.902
101,6152.4165
102,31713.123
103,20123.316
104,22382.613
105,33657.656
106,23680.164
107,31716.52
108,51402.223
109,20722.959
110,13705.213
111,7393.1973
112,20103.04
113,9168.175
114,15169.31
115,8654.764
116,16897.98
117,9207.9375
118,6752.7573
119,16611.28
120,8672.472
121,34859.76
122,12272.864
123,15118.857
124,8215.528
125,16736.34
126,28348.943
127,14572.84
128,27432.197
129,18867.912
130,19615.879
131,22648.482
132,29656.154
133,12238.115
134,13935.1455
135,33373.496
136,14795.075
137,31047.418
138,10694.306
139,32728.436
140,16866.787
141,57551.97
142,33334.203
143,46497.215
144,11240.512
145,28803.502
146,26299.188
147,15886.693
148,32158.342
149,23905.621
150,19135.193
151,19007.715
152,17268.979
153,8293.516
