ID,Price
0,22540.318
1,36956.965
2,24258.725
3,8912.099
4,30110.014
5,15647.155
6,21261.482
7,27816.51
8,44327.363
9,15485.9375
10,18012.67
11,16006.2
12,36510.793
13,19602.191
14,38904.14
15,6001.563
16,23525.877
17,31293.322
18,14873.69
19,22966.646
20,11405.366
21,22261.76
22,17012.01
23,17084.574
24,31168.953
25,16377.458
26,24749.504
27,31984.074
28,22910.732
29,25331.047
30,17965.033
31,37404.703
32,13272.11
33,24142.236
34,19866.014
35,17492.342
36,22679.012
37,42535.37
38,44882.312
39,39565.48
40,15025.138
41,14378.264
42,25875.186
43,38486.316
44,48807.227
45,16860.996
46,21537.764
47,21406.545
48,17257.1
49,15744.361
50,13441.173
51,18493.723
52,17217.955
53,13442.037
54,25960.518
55,17710.51
56,8658.671
57,15523.974
58,17755.64
59,20507.318
60,6285.9727
61,16618.355
62,21141.102
63,17629.83
64,6389.7114
65,17328.533
66,17039.414
67,10117.344
68,17780.805
69,14509.447
70,16932.31
71,31645.6
72,28147.6
73,51046.316
74,13451.82
75,6164.5503
76,7264.622
77,10727.977
78,8935.344
79,14432.155
80,32065.58
81,11312.124
82,18973.68
83,14664.585
84,13781.994
85,13184.263
86,33121.754
87,12443.244
88,9239.735
89,36050.33
90,34694.562
91,29070.773
92,10256.699
93,28776.664
94,20411.63
95,21148.504
96,11943.492
97,10662.528
98,28213.11
99,24101.908
100,20815.47
101,6399.9565
102,32329.11
103,19728.943
104,19437.135
105,33417.68
106,22642.527
107,31740.39
108,52700.37
109,20658.523
110,12901.799
111,7631.37
112,19706.568
113,8908.707
114,14239.714
115,9302.153
116,16519.473
117,9310.961
118,5479.8467
119,19823.123
120,8744.257
121,34652.69
122,11935.996
123,16358.426
124,8357.813
125,15603.389
126,26583.436
127,14043.385
128,27403.883
129,16397.922
130,20386.87
131,20939.303
132,29331.277
133,13261.852
134,13053.171
135,36135.137
136,14636.558
137,31552.13
138,13608.551
139,32496.182
140,15580.063
141,56042.777
142,33962.21
143,46694.26
144,11087.016
145,27139.25
146,27111.748
147,13171.668
148,31707.256
149,24197.047
150,20071.607
151,19775.814
152,15900.525
153,9004.221
154,17537.29
155,31653.844
156,31759.453
157,41481.96
158,8867.921
159,22536.834
160,14885.256
