ID,Price
0,21813.016
1,36985.008
2,23214.45
3,8805.082
4,30545.258
5,15189.163
6,21470.078
7,27889.088
8,41446.797
9,12611.266
10,18442.72
11,16299.744
12,38867.516
13,18917.541
14,39991.94
15,6268.518
16,24691.082
17,31599.387
18,15599.275
19,23245.955
20,10167.815
21,21547.0
22,16353.4795
23,17298.889
24,30914.422
25,15923.479
26,24529.36
27,30987.262
28,22170.492
29,24434.885
30,18488.793
31,38024.023
32,14349.889
33,24009.72
34,18476.953
35,18200.502
36,22313.168
37,42568.32
38,44754.523
39,38927.387
40,14441.312
41,14474.581
42,24702.914
43,38650.324
44,39140.55
45,14279.698
46,22153.002
47,21915.475
48,16858.473
49,15911.698
50,13513.949
51,18457.809
52,16326.585
53,13813.899
54,25995.502
55,16995.275
56,8490.494
57,14951.938
58,18059.809
59,19931.697
60,6007.177
61,16437.238
62,20260.318
63,19002.943
64,6489.5186
65,17149.648
66,17165.596
67,9860.855
68,18271.807
69,14613.502
70,16974.9
71,33668.543
72,27678.934
73,51620.19
74,13425.804
75,6914.266
76,8326.705
77,10817.508
78,9098.524
79,14401.541
80,29333.47
81,11855.245
82,18055.105
83,14723.993
84,13616.703
85,12780.681
86,32507.906
87,11459.036
88,8318.476
89,35159.016
90,31790.531
91,28529.125
92,10138.652
93,28619.078
94,20807.578
95,21977.766
96,12030.829
97,9526.589
98,28456.367
99,25263.342
100,20950.883
101,5296.579
102,31409.8
103,19595.996
104,18632.139
105,32709.314
106,23535.914
107,30287.223
108,53257.137
109,20784.627
110,13124.013
111,7066.1704
112,19469.775
113,9383.14
114,14643.676
115,8430.397
116,16771.162
117,8765.973
118,5625.1577
119,17669.623
120,8762.408
121,33140.004
122,11663.149
123,16124.553
124,7981.0254
125,16634.002
126,26562.693
127,14315.961
128,28440.627
129,16982.28
130,19772.992
131,21813.973
132,30417.715
133,12458.003
134,13640.77
135,34329.914
136,14527.292
137,30373.773
138,13240.948
139,32484.994
140,16168.484
141,57442.973
142,33997.066
143,45302.17
144,10780.6875
145,26316.545
146,27049.162
147,12043.823
148,33063.52
149,24164.701
150,20083.775
151,19516.066
152,17698.738
153,8619.549
154,17704.178
155,30881.973
156,30399.89
157,44271.297
158,9075.429
159,21033.67
160,14044.884
161,15979.245
162,14679.395
163,9646.693
164,16936.262
165,20483.846
166,13378.074
167,18742.299
168,27295.246
169,15018.107
170,32671.543
171,19535.799
172,12655.239
173,30904.768
174,7060.257
175,19919.3
176,23146.572
177,20937.299
178,12941.111
179,35031.934
180,6370.442
181,19509.549
182,15102.601
183,14676.071
184,16432.826
185,17275.13
186,16473.947
187,19450.23
188,11441.779
189,18853.693
190,35224.293
191,11868.528
192,11226.205
193,13563.399
194,24725.941
195,10968.103
196,18561.898
197,13500.698
198,10905.079
199,19271.26
200,9717.445
201,19681.412
202,16483.916
203,25987.504
204,26179.346
205,15115.8
206,21711.963
207,14725.866
208,13868.997
209,13829.356
210,14878.388
211,20043.225
212,39816.13
213,38224.996
214,13124.49
215,18708.797
216,10519.448
217,24850.875
218,15350.404
219,44250.04
220,24221.805
221,20171.053
222,13639.519
223,19677.969
224,9234.853
225,11610.19
226,22924.494
227,10550.467
228,47341.84
229,30832.68
230,8278.14
231,14988.089
232,16203.706
233,18692.42
234,20355.201
235,23128.713
236,16111.333
237,21901.213
238,31680.8
239,23138.576
240,19615.05
241,26015.86
242,37566.758
243,11899.863
244,15794.438
245,13745.07
246,21890.844
247,27667.791
248,12118.092
249,30846.96
250,20039.16
251,10665.488
252,8139.0483
253,15391.638
254,16595.318
255,15016.557
256,17036.828
257,12585.271
258,64713.895
259,22226.164
260,20553.91
261,44928.875
262,46075.72
263,7885.2344
264,18267.523
265,11850.552
266,19744.828
267,15879.413
268,28042.66
269,13293.816
270,31598.46
271,24732.152
272,15748.392
273,23775.441
274,22568.055
275,20018.596
276,19482.338
277,14693.816
278,21058.596
279,43220.023
280,13413.865
281,40674.52
282,15868.1045
283,55189.95
284,9805.455
285,19296.06
286,21615.926
287,33997.062
288,43250.586
289,14948.743
290,34023.465
291,11884.176
292,23509.3
293,37946.75
294,24109.762
295,27602.26
296,25844.357
297,13273.241
298,26704.781
299,12914.78
300,14923.5205
301,20532.441
302,8357.798
303,14521.955
304,15403.613
305,27923.656
306,17951.8
307,38267.832
308,38046.527
309,6635.365
310,26608.143
311,15395.148
312,22831.506
313,16167.667
314,16999.818
315,20002.508
316,12838.13
317,13916.392
318,14389.457
319,22354.02
320,8177.614
321,25866.756
322,20078.5
323,17600.299
324,17381.105
325,8096.748
326,25967.879
327,12476.098
328,46211.547
329,11751.547
330,27219.05
331,13573.375
332,14207.394
333,13383.219
334,10630.578
335,28159.584
336,17369.795
337,9430.198
338,6720.1816
339,9775.176
340,20405.254
341,16090.602
342,19119.4
343,31029.615
344,14499.869
345,16016.829
346,28135.877
347,21184.033
