ID,Price
0,21299.645
1,36951.902
2,23575.586
3,8459.815
4,30406.342
5,14923.71
6,21413.766
7,28538.035
8,40792.883
9,14655.884
10,17935.229
11,16018.718
12,36267.105
13,19220.988
14,40834.812
15,5871.8755
16,25232.13
17,31110.832
18,14218.76
19,23578.807
20,10421.053
21,22316.174
22,16563.047
23,16488.66
24,31195.934
25,16244.606
26,25069.12
27,31225.473
28,23203.514
29,25081.135
30,18897.441
31,37333.777
32,12982.609
33,23846.203
34,19901.652
35,18618.342
36,23080.977
37,41780.15
38,45229.234
39,39755.715
40,14863.164
41,13926.644
42,25599.53
43,37973.676
44,45930.8
45,16302.277
46,21817.475
47,21687.947
48,17291.025
49,15968.777
50,13146.323
51,18450.672
52,16210.3125
53,13059.795
54,26170.443
55,18070.781
56,7750.4233
57,13887.506
58,17647.742
59,19706.701
60,6678.3696
61,16517.53
62,20276.176
63,19247.088
64,5729.459
65,17636.4
66,17020.988
67,10147.154
68,18120.96
69,14678.898
70,17307.623
71,31574.795
72,27685.863
73,51856.566
74,13980.93
75,6223.5054
76,7367.1807
77,10907.241
78,8538.835
79,14852.999
80,32113.988
81,10293.556
82,19540.436
83,13662.605
84,13614.381
85,13156.378
86,33898.01
87,11892.937
88,7808.8135
89,36703.06
90,33619.44
91,29504.35
92,10017.563
93,28465.168
94,19909.648
95,21520.684
96,12204.728
97,9016.417
98,28943.803
99,26318.367
100,21556.375
101,5246.0996
102,32114.297
103,19550.197
104,23521.227
105,32742.58
106,23398.37
107,34622.445
108,52033.145
109,20342.342
110,12623.51
111,6827.539
112,19807.797
113,9154.688
114,14869.655
115,8591.201
116,16672.14
117,8816.748
118,5263.905
119,19388.426
120,8149.254
121,35126.004
122,12292.998
123,15906.88
124,8705.837
125,16742.979
126,27766.29
127,14006.054
128,28828.658
129,15979.278
130,20092.145
131,20975.062
132,29556.021
133,12514.585
134,13131.635
135,35235.758
136,14588.152
137,30895.955
138,10940.142
139,32586.664
140,16534.617
141,56832.98
142,32957.016
143,46091.8
144,11509.173
145,31035.383
146,26728.82
147,12360.392
148,32383.613
149,24136.785
150,21905.576
151,20019.14
152,16845.855
153,9163.871
154,16593.9
155,30226.53
156,33485.797
157,42518.242
158,10076.493
159,21652.537
160,14764.258
161,15502.499
